age,metier,etat_civil,niveau_education,defaut_credit,solde_annuel_moyen,pret_immobilier,pret_personel,type_contact,jour,mois,duree_appel,nb_appels_campagne,jours_depuis_dernier,appels_precedents,resultat_prec,cible
37,cadre,marié,supérieur,non,1352,non,non,mobile,1,juin,93,1,347,1,succès,no
52,entrepreneur,marié,primaire,non,1998,non,non,téléphone,1,juin,153,1,-1,0,inconnu,no
60,cadre,marié,supérieur,non,261,oui,oui,mobile,1,juin,128,1,192,1,échec,no
34,ouvrier,marié,secondaire,non,262,non,non,mobile,1,juin,339,1,-1,0,inconnu,yes
57,retraité,marié,supérieur,non,1292,non,non,mobile,1,juin,151,1,69,1,échec,no
35,cadre,célibataire,supérieur,non,671,oui,non,mobile,1,juin,128,1,83,1,succès,no
56,cadre,marié,supérieur,non,1407,non,non,mobile,1,juin,388,1,-1,0,inconnu,no
47,inconnu,célibataire,inconnu,non,1819,non,non,mobile,1,juin,180,1,-1,0,inconnu,no
46,cadre,marié,supérieur,non,0,oui,non,mobile,1,juin,87,2,-1,0,inconnu,no
52,retraité,marié,primaire,non,1629,non,non,téléphone,1,juin,192,1,-1,0,inconnu,no
45,entrepreneur,marié,supérieur,non,98,non,non,mobile,1,juin,761,2,-1,0,inconnu,no
48,domestique,marié,primaire,non,332,oui,non,mobile,1,juin,262,1,-1,0,inconnu,no
50,cadre,marié,supérieur,non,85,non,oui,mobile,1,juin,141,1,-1,0,inconnu,no
49,cadre,célibataire,supérieur,non,493,non,non,mobile,1,juin,161,1,39,1,échec,no
30,cadre,célibataire,supérieur,non,147,non,non,mobile,1,juin,153,1,-1,0,inconnu,no
54,service,divorcé,secondaire,non,0,non,non,mobile,1,juin,174,1,81,2,succès,yes
53,administratif,marié,secondaire,non,2851,non,oui,téléphone,1,juin,89,1,119,1,échec,no
43,cadre,divorcé,supérieur,non,2367,non,non,mobile,1,juin,114,1,38,2,autre,yes
42,cadre,divorcé,supérieur,non,0,non,non,mobile,1,juin,450,1,196,1,échec,no
46,administratif,divorcé,secondaire,non,2087,non,non,mobile,1,juin,111,1,119,4,autre,no
23,service,célibataire,secondaire,non,31,non,non,mobile,1,juin,192,1,-1,0,inconnu,yes
48,cadre,marié,supérieur,non,3842,non,non,mobile,1,juin,215,2,-1,0,inconnu,yes
30,indépendant,célibataire,supérieur,non,3343,non,non,mobile,1,juin,235,1,-1,0,inconnu,yes
38,technicien,célibataire,supérieur,non,25,oui,non,mobile,1,juin,232,2,-1,0,inconnu,yes
38,sans emploi,célibataire,secondaire,non,804,non,non,mobile,1,juin,1087,1,-1,0,inconnu,yes
34,étudiant,célibataire,inconnu,non,1011,non,non,mobile,1,juin,253,1,-1,0,inconnu,yes
39,technicien,célibataire,supérieur,non,139,non,non,téléphone,1,juin,182,1,-1,0,inconnu,no
52,administratif,célibataire,secondaire,non,-528,oui,oui,mobile,1,juin,1144,2,-1,0,inconnu,yes
58,cadre,marié,primaire,non,1727,non,non,téléphone,1,juin,336,2,-1,0,inconnu,no
57,retraité,divorcé,primaire,non,698,non,non,téléphone,1,juin,53,2,-1,0,inconnu,no
27,cadre,célibataire,supérieur,non,1840,non,non,mobile,1,juin,220,1,28,8,autre,yes
60,cadre,marié,supérieur,non,3824,non,non,mobile,1,juin,195,3,-1,0,inconnu,no
58,technicien,marié,supérieur,non,883,non,non,mobile,1,juin,373,2,-1,0,inconnu,no
55,ouvrier,marié,secondaire,non,16873,non,non,mobile,1,juin,78,2,-1,0,inconnu,no
31,indépendant,célibataire,supérieur,non,283,non,non,mobile,1,juin,134,1,-1,0,inconnu,no
27,service,célibataire,secondaire,non,0,non,non,mobile,1,juin,181,1,-1,0,inconnu,no
44,cadre,divorcé,supérieur,non,7541,oui,non,téléphone,1,juin,55,2,82,1,autre,no
34,cadre,marié,supérieur,non,690,oui,non,mobile,1,juin,95,2,-1,0,inconnu,no
50,technicien,divorcé,secondaire,non,0,non,non,mobile,1,juin,113,2,-1,0,inconnu,no
40,ouvrier,marié,secondaire,non,1451,non,non,mobile,1,juin,314,1,-1,0,inconnu,yes
36,technicien,marié,supérieur,non,202,non,non,mobile,1,juin,206,1,192,1,échec,no
41,cadre,marié,supérieur,non,10758,oui,non,mobile,1,juin,288,1,-1,0,inconnu,no
36,cadre,marié,supérieur,non,387,non,non,mobile,2,juin,327,1,-1,0,inconnu,no
36,administratif,célibataire,secondaire,non,119,non,non,mobile,2,juin,93,2,-1,0,inconnu,no
47,cadre,marié,supérieur,non,2351,non,non,mobile,2,juin,163,2,84,1,succès,yes
30,cadre,célibataire,supérieur,non,3289,non,non,mobile,2,juin,111,1,-1,0,inconnu,no
32,technicien,marié,supérieur,non,0,oui,non,mobile,2,juin,149,1,-1,0,inconnu,no
47,inconnu,célibataire,inconnu,non,172,non,non,téléphone,2,juin,23,1,-1,0,inconnu,no
43,ouvrier,marié,secondaire,non,1025,oui,non,mobile,2,juin,106,1,-1,0,inconnu,no
29,cadre,célibataire,supérieur,non,92,non,non,mobile,2,juin,101,1,92,5,succès,no
54,sans emploi,divorcé,secondaire,non,1664,non,non,mobile,2,juin,257,3,-1,0,inconnu,yes
26,cadre,célibataire,supérieur,non,1623,non,non,mobile,2,juin,479,1,-1,0,inconnu,yes
34,cadre,divorcé,supérieur,non,2466,non,non,mobile,2,juin,143,1,281,5,autre,no
37,administratif,marié,secondaire,non,597,non,non,mobile,2,juin,395,1,-1,0,inconnu,yes
32,administratif,célibataire,secondaire,non,6981,oui,non,mobile,2,juin,154,1,194,3,échec,no
37,administratif,marié,secondaire,non,0,oui,non,mobile,2,juin,107,1,-1,0,inconnu,yes
34,cadre,marié,supérieur,non,611,non,non,mobile,2,juin,350,1,-1,0,inconnu,yes
36,cadre,célibataire,supérieur,non,688,non,non,mobile,2,juin,126,1,120,1,échec,no
53,cadre,marié,inconnu,non,2240,oui,non,mobile,2,juin,282,2,385,1,succès,yes
48,ouvrier,marié,secondaire,non,238,oui,oui,mobile,2,juin,118,2,81,1,succès,no
26,administratif,célibataire,supérieur,non,313,non,oui,mobile,2,juin,199,1,96,2,succès,yes
30,étudiant,célibataire,secondaire,non,1555,non,non,mobile,2,juin,115,1,-1,0,inconnu,no
36,sans emploi,célibataire,secondaire,non,851,non,non,mobile,2,juin,368,2,-1,0,inconnu,no
44,cadre,marié,supérieur,non,1954,non,non,mobile,2,juin,294,1,-1,0,inconnu,yes
45,cadre,marié,supérieur,non,1788,non,non,mobile,2,juin,177,2,301,2,échec,no
26,cadre,célibataire,supérieur,non,3178,non,non,mobile,2,juin,64,1,-1,0,inconnu,no
34,indépendant,célibataire,supérieur,non,90,non,non,mobile,2,juin,84,1,-1,0,inconnu,no
29,cadre,célibataire,supérieur,non,307,oui,non,mobile,2,juin,690,1,-1,0,inconnu,yes
40,service,marié,secondaire,non,0,oui,non,mobile,2,juin,297,1,28,3,échec,no
26,technicien,marié,secondaire,non,915,non,non,mobile,2,juin,384,1,-1,0,inconnu,yes
40,sans emploi,célibataire,supérieur,non,7968,non,non,mobile,2,juin,596,1,-1,0,inconnu,yes
47,cadre,marié,supérieur,non,1147,non,non,mobile,2,juin,654,1,95,1,échec,yes
56,domestique,divorcé,primaire,non,61,non,non,mobile,2,juin,144,1,-1,0,inconnu,no
41,cadre,marié,secondaire,non,280,oui,non,mobile,2,juin,88,1,95,2,succès,no
34,indépendant,marié,supérieur,non,2427,non,non,téléphone,2,juin,50,2,120,1,autre,no
35,technicien,marié,secondaire,non,2789,oui,non,mobile,2,juin,88,1,-1,0,inconnu,no
43,ouvrier,marié,secondaire,non,2160,non,non,mobile,2,juin,169,1,-1,0,inconnu,yes
59,sans emploi,divorcé,secondaire,non,2026,non,non,mobile,2,juin,395,1,-1,0,inconnu,no
52,technicien,divorcé,secondaire,non,1005,oui,non,mobile,2,juin,195,1,-1,0,inconnu,yes
38,administratif,marié,supérieur,non,1988,non,non,mobile,2,juin,103,1,67,4,succès,yes
38,technicien,marié,secondaire,non,1931,non,non,mobile,2,juin,167,1,298,10,autre,no
38,indépendant,marié,supérieur,non,846,non,non,mobile,2,juin,253,1,-1,0,inconnu,no
49,technicien,divorcé,supérieur,non,1807,oui,non,mobile,2,juin,225,1,82,1,succès,no
33,service,divorcé,secondaire,non,1117,non,non,mobile,2,juin,417,1,-1,0,inconnu,yes
28,cadre,célibataire,inconnu,non,560,non,non,mobile,2,juin,135,1,-1,0,inconnu,no
50,technicien,marié,secondaire,non,3370,non,non,mobile,2,juin,160,2,-1,0,inconnu,yes
39,administratif,célibataire,secondaire,non,782,oui,non,mobile,2,juin,162,2,28,15,échec,no
56,service,divorcé,secondaire,non,935,non,non,mobile,2,juin,136,1,96,3,échec,no
53,administratif,marié,secondaire,non,109,non,non,téléphone,2,juin,270,1,-1,0,inconnu,yes
60,domestique,marié,secondaire,non,283,non,non,mobile,2,juin,138,1,-1,0,inconnu,no
57,technicien,marié,primaire,non,3376,oui,non,téléphone,2,juin,421,2,-1,0,inconnu,yes
25,cadre,célibataire,supérieur,non,4578,non,non,mobile,2,juin,100,1,-1,0,inconnu,no
39,technicien,marié,secondaire,non,1587,oui,non,mobile,2,juin,171,3,-1,0,inconnu,yes
42,service,marié,secondaire,non,1376,oui,non,mobile,2,juin,271,2,92,4,succès,yes
45,cadre,marié,supérieur,non,273,oui,non,mobile,2,juin,163,1,95,2,échec,no
36,ouvrier,marié,secondaire,non,79,oui,oui,mobile,2,juin,74,2,-1,0,inconnu,no
50,ouvrier,marié,primaire,non,3764,non,non,téléphone,2,juin,108,4,-1,0,inconnu,no
25,cadre,célibataire,supérieur,non,1628,non,non,mobile,2,juin,91,1,-1,0,inconnu,no
29,indépendant,célibataire,supérieur,non,871,oui,non,mobile,2,juin,310,1,-1,0,inconnu,no
49,technicien,marié,supérieur,non,523,oui,non,mobile,2,juin,712,1,60,3,échec,yes
27,technicien,célibataire,supérieur,non,15161,non,non,mobile,2,juin,74,1,120,1,succès,yes
55,cadre,divorcé,supérieur,non,1633,non,non,téléphone,2,juin,128,1,-1,0,inconnu,no
51,indépendant,marié,secondaire,non,4920,non,non,téléphone,2,juin,392,2,-1,0,inconnu,no
32,administratif,marié,supérieur,non,653,non,non,mobile,2,juin,84,1,-1,0,inconnu,yes
35,administratif,marié,secondaire,non,269,oui,oui,mobile,2,juin,392,1,-1,0,inconnu,no
39,sans emploi,célibataire,supérieur,non,79,non,non,mobile,2,juin,369,1,-1,0,inconnu,no
53,entrepreneur,marié,primaire,non,55,non,non,mobile,2,juin,217,1,-1,0,inconnu,no
45,cadre,célibataire,secondaire,non,5993,non,non,mobile,2,juin,116,1,-1,0,inconnu,no
60,retraité,marié,primaire,non,1906,non,non,téléphone,2,juin,79,1,60,2,autre,no
38,technicien,marié,secondaire,non,5115,oui,non,mobile,2,juin,318,1,95,7,succès,yes
30,étudiant,célibataire,supérieur,non,3094,non,non,mobile,2,juin,116,2,-1,0,inconnu,no
56,sans emploi,marié,secondaire,non,1350,non,non,mobile,2,juin,211,1,-1,0,inconnu,no
31,étudiant,célibataire,supérieur,non,64,non,non,mobile,2,juin,261,2,-1,0,inconnu,yes
56,cadre,divorcé,supérieur,non,659,non,oui,mobile,2,juin,56,1,-1,0,inconnu,no
29,technicien,célibataire,secondaire,non,1165,non,non,mobile,2,juin,245,1,-1,0,inconnu,yes
41,technicien,marié,secondaire,non,1602,oui,non,mobile,2,juin,142,1,-1,0,inconnu,no
28,indépendant,célibataire,supérieur,non,5215,non,non,mobile,2,juin,673,1,-1,0,inconnu,no
49,service,marié,secondaire,non,7019,oui,non,mobile,2,juin,263,1,368,3,échec,yes
24,étudiant,célibataire,secondaire,non,228,non,non,mobile,2,juin,154,1,-1,0,inconnu,no
26,administratif,célibataire,secondaire,non,96,non,non,mobile,2,juin,696,1,27,2,échec,no
32,cadre,marié,secondaire,non,625,oui,non,mobile,2,juin,352,1,56,2,échec,no
34,administratif,célibataire,secondaire,non,4447,oui,non,mobile,2,juin,159,1,84,2,échec,no
32,cadre,divorcé,supérieur,non,530,oui,non,mobile,2,juin,118,1,60,1,échec,no
29,service,marié,secondaire,non,399,non,non,mobile,2,juin,210,1,-1,0,inconnu,no
46,ouvrier,marié,secondaire,non,1568,oui,non,mobile,2,juin,310,1,55,6,autre,yes
57,ouvrier,marié,primaire,non,3109,non,non,mobile,2,juin,482,2,-1,0,inconnu,yes
41,administratif,marié,secondaire,non,1021,non,non,mobile,2,juin,224,1,-1,0,inconnu,no
40,technicien,marié,secondaire,non,4298,non,non,mobile,2,juin,221,1,-1,0,inconnu,no
45,technicien,divorcé,supérieur,non,10768,oui,non,mobile,2,juin,147,3,78,2,échec,no
28,technicien,célibataire,supérieur,non,4987,non,non,mobile,2,juin,924,2,113,21,succès,yes
43,service,célibataire,secondaire,non,2444,non,oui,mobile,2,juin,130,1,-1,0,inconnu,no
44,ouvrier,marié,secondaire,non,878,oui,non,mobile,2,juin,130,1,-1,0,inconnu,no
33,technicien,divorcé,supérieur,non,0,oui,non,mobile,2,juin,72,1,-1,0,inconnu,no
35,ouvrier,marié,inconnu,non,444,non,non,mobile,2,juin,59,2,-1,0,inconnu,no
54,administratif,célibataire,secondaire,non,189,non,non,mobile,2,juin,95,5,-1,0,inconnu,no
37,entrepreneur,marié,supérieur,non,189,non,non,mobile,2,juin,253,2,-1,0,inconnu,yes
58,technicien,marié,supérieur,non,12322,non,non,téléphone,2,juin,306,2,-1,0,inconnu,no
52,cadre,marié,supérieur,non,0,non,non,mobile,2,juin,77,3,-1,0,inconnu,no
54,cadre,marié,supérieur,non,55,oui,non,mobile,2,juin,112,2,-1,0,inconnu,no
35,cadre,marié,supérieur,non,5367,non,non,mobile,2,juin,80,1,92,1,échec,no
30,domestique,marié,secondaire,non,533,oui,non,mobile,2,juin,212,1,-1,0,inconnu,no
38,ouvrier,marié,secondaire,non,2467,non,non,mobile,2,juin,192,1,-1,0,inconnu,yes
39,cadre,célibataire,supérieur,non,3797,non,non,mobile,2,juin,96,2,-1,0,inconnu,no
49,cadre,marié,supérieur,non,5887,non,non,mobile,2,juin,181,3,293,2,échec,yes
38,administratif,célibataire,secondaire,non,626,non,non,mobile,2,juin,132,4,-1,0,inconnu,no
40,indépendant,célibataire,supérieur,non,2893,non,non,mobile,2,juin,76,3,-1,0,inconnu,no
35,technicien,marié,supérieur,non,1354,non,non,mobile,2,juin,250,2,-1,0,inconnu,yes
30,cadre,marié,supérieur,non,942,non,non,mobile,2,juin,146,2,-1,0,inconnu,no
34,administratif,célibataire,secondaire,non,0,oui,non,mobile,2,juin,189,2,-1,0,inconnu,no
34,administratif,marié,supérieur,non,21,non,oui,mobile,2,juin,269,1,92,2,échec,no
35,technicien,divorcé,secondaire,non,2823,oui,non,mobile,2,juin,102,4,96,2,échec,no
54,cadre,marié,primaire,non,2587,non,non,mobile,2,juin,236,2,-1,0,inconnu,yes
54,cadre,marié,supérieur,non,446,non,non,mobile,2,juin,122,2,91,8,échec,no
27,étudiant,célibataire,secondaire,non,121,non,non,mobile,2,juin,145,2,-1,0,inconnu,no
56,retraité,marié,secondaire,non,0,non,non,mobile,2,juin,71,3,-1,0,inconnu,no
29,technicien,marié,secondaire,non,23,oui,non,mobile,2,juin,163,1,55,2,échec,yes
52,technicien,marié,secondaire,non,0,non,non,mobile,2,juin,541,3,-1,0,inconnu,yes
34,sans emploi,marié,secondaire,non,978,non,non,mobile,3,juin,262,2,71,1,succès,yes
60,technicien,marié,secondaire,non,294,non,non,téléphone,3,juin,206,4,-1,0,inconnu,yes
32,indépendant,marié,secondaire,non,409,non,non,mobile,3,juin,115,2,86,2,succès,yes
30,étudiant,célibataire,secondaire,non,155,non,non,mobile,3,juin,206,3,-1,0,inconnu,no
40,étudiant,célibataire,secondaire,non,595,oui,non,mobile,3,juin,406,2,-1,0,inconnu,yes
54,indépendant,marié,supérieur,non,990,non,non,mobile,3,juin,244,2,-1,0,inconnu,yes
27,administratif,célibataire,secondaire,non,261,oui,oui,mobile,3,juin,592,4,-1,0,inconnu,yes
27,technicien,célibataire,supérieur,non,200,non,non,mobile,3,juin,508,1,-1,0,inconnu,no
55,entrepreneur,marié,secondaire,non,27624,non,non,téléphone,3,juin,437,1,-1,0,inconnu,yes
30,cadre,marié,supérieur,non,2694,non,non,mobile,3,juin,192,1,-1,0,inconnu,no
29,ouvrier,marié,secondaire,non,15,non,non,mobile,3,juin,136,1,-1,0,inconnu,no
34,cadre,marié,supérieur,non,1870,oui,non,mobile,3,juin,68,1,-1,0,inconnu,no
59,retraité,marié,primaire,non,2632,non,non,mobile,3,juin,123,1,-1,0,inconnu,no
29,cadre,célibataire,supérieur,non,3846,non,non,mobile,3,juin,313,2,-1,0,inconnu,yes
38,domestique,célibataire,supérieur,non,0,non,non,mobile,3,juin,137,3,-1,0,inconnu,no
42,ouvrier,marié,secondaire,non,2913,non,non,mobile,3,juin,705,1,195,1,échec,yes
41,ouvrier,marié,secondaire,non,140,oui,non,mobile,3,juin,96,1,125,2,échec,no
33,cadre,divorcé,supérieur,non,2240,non,non,mobile,3,juin,198,1,-1,0,inconnu,yes
23,technicien,célibataire,secondaire,non,4545,non,non,mobile,3,juin,200,1,-1,0,inconnu,no
34,technicien,marié,supérieur,non,127,non,non,mobile,3,juin,117,1,-1,0,inconnu,yes
52,cadre,divorcé,supérieur,non,2104,non,non,mobile,3,juin,210,2,-1,0,inconnu,yes
44,service,marié,secondaire,non,332,non,non,mobile,3,juin,171,1,-1,0,inconnu,no
29,ouvrier,marié,primaire,non,5,non,non,mobile,3,juin,321,1,-1,0,inconnu,yes
39,administratif,marié,secondaire,non,150,non,non,mobile,3,juin,296,4,-1,0,inconnu,yes
36,sans emploi,marié,supérieur,non,7222,oui,non,mobile,3,juin,86,1,-1,0,inconnu,no
31,technicien,célibataire,supérieur,non,882,non,non,mobile,3,juin,411,1,-1,0,inconnu,yes
60,cadre,divorcé,supérieur,non,366,non,non,mobile,3,juin,593,1,-1,0,inconnu,yes
37,cadre,marié,supérieur,non,865,oui,non,mobile,3,juin,101,1,-1,0,inconnu,no
31,étudiant,célibataire,secondaire,non,216,non,non,mobile,3,juin,138,1,-1,0,inconnu,no
25,étudiant,célibataire,supérieur,non,1189,non,non,mobile,3,juin,165,1,-1,0,inconnu,yes
34,cadre,marié,supérieur,non,3402,non,non,mobile,3,juin,88,2,-1,0,inconnu,no
45,administratif,marié,secondaire,non,204,oui,non,mobile,3,juin,224,2,-1,0,inconnu,yes
39,technicien,marié,supérieur,non,794,non,non,téléphone,3,juin,116,2,121,1,échec,no
29,cadre,célibataire,supérieur,non,637,oui,non,mobile,3,juin,340,1,119,1,échec,yes
38,technicien,marié,supérieur,non,34,non,oui,mobile,3,juin,88,1,-1,0,inconnu,no
55,cadre,divorcé,supérieur,non,2383,non,non,mobile,3,juin,591,2,-1,0,inconnu,yes
51,cadre,célibataire,supérieur,non,102127,non,non,mobile,3,juin,90,1,-1,0,inconnu,no
26,technicien,célibataire,secondaire,non,1231,oui,non,mobile,3,juin,385,2,96,5,succès,yes
33,service,célibataire,supérieur,non,1268,oui,non,mobile,3,juin,2219,1,28,2,échec,no
45,technicien,marié,secondaire,non,406,oui,non,mobile,3,juin,240,1,307,10,autre,no
32,cadre,marié,supérieur,non,3154,non,non,mobile,3,juin,126,1,44,4,échec,no
35,cadre,marié,supérieur,non,3109,oui,non,mobile,3,juin,467,1,-1,0,inconnu,no
53,technicien,marié,supérieur,non,395,non,non,mobile,3,juin,107,1,-1,0,inconnu,no
30,cadre,célibataire,supérieur,non,3340,non,non,mobile,3,juin,238,3,-1,0,inconnu,yes
54,administratif,divorcé,secondaire,non,200,non,non,mobile,3,juin,170,1,-1,0,inconnu,yes
34,cadre,marié,supérieur,non,1047,non,non,mobile,3,juin,342,1,90,7,autre,no
38,technicien,marié,secondaire,non,1442,oui,non,mobile,3,juin,113,1,119,1,échec,no
57,retraité,marié,secondaire,non,718,non,non,mobile,3,juin,170,1,-1,0,inconnu,no
50,cadre,marié,secondaire,non,268,non,non,mobile,3,juin,74,2,90,2,échec,no
46,technicien,célibataire,secondaire,non,4367,oui,non,mobile,3,juin,65,1,96,1,échec,no
56,administratif,marié,secondaire,non,3554,non,non,mobile,3,juin,151,1,-1,0,inconnu,no
32,service,célibataire,supérieur,non,785,non,non,mobile,3,juin,273,1,-1,0,inconnu,no
39,ouvrier,célibataire,supérieur,non,48,non,non,mobile,3,juin,539,1,-1,0,inconnu,yes
28,technicien,célibataire,supérieur,non,3623,non,non,mobile,3,juin,138,2,85,1,succès,no
39,cadre,marié,supérieur,non,5142,non,non,mobile,3,juin,157,1,-1,0,inconnu,no
58,cadre,marié,supérieur,non,2261,oui,non,mobile,3,juin,1361,1,391,1,échec,no
37,technicien,marié,secondaire,non,6384,oui,oui,mobile,3,juin,254,1,96,2,échec,no
29,indépendant,célibataire,supérieur,non,7752,non,non,mobile,3,juin,180,1,-1,0,inconnu,no
30,administratif,marié,supérieur,non,4168,non,non,mobile,3,juin,198,1,-1,0,inconnu,no
42,sans emploi,marié,supérieur,non,576,non,non,mobile,3,juin,447,2,96,1,succès,yes
42,technicien,marié,supérieur,non,15445,non,non,mobile,3,juin,247,2,-1,0,inconnu,no
44,cadre,marié,supérieur,non,423,non,non,mobile,3,juin,136,6,83,5,succès,no
46,domestique,marié,supérieur,non,184,non,non,mobile,3,juin,167,1,-1,0,inconnu,no
36,technicien,marié,supérieur,non,1731,oui,non,mobile,3,juin,74,3,-1,0,inconnu,no
33,administratif,célibataire,secondaire,non,16,oui,oui,mobile,3,juin,102,1,-1,0,inconnu,no
26,cadre,célibataire,supérieur,non,2786,non,non,mobile,3,juin,300,2,72,1,succès,yes
57,retraité,marié,secondaire,non,5313,non,non,mobile,3,juin,200,1,-1,0,inconnu,yes
55,entrepreneur,marié,supérieur,non,82,non,non,mobile,3,juin,97,1,-1,0,inconnu,no
30,technicien,célibataire,secondaire,non,853,non,non,mobile,3,juin,343,1,-1,0,inconnu,no
22,administratif,célibataire,secondaire,non,222,non,non,mobile,3,juin,156,3,-1,0,inconnu,no
39,sans emploi,marié,supérieur,non,201,non,non,mobile,3,juin,699,1,119,1,échec,yes
27,administratif,célibataire,secondaire,non,1,non,non,mobile,3,juin,42,1,-1,0,inconnu,no
40,technicien,marié,secondaire,non,694,oui,non,mobile,3,juin,431,2,119,9,échec,yes
34,ouvrier,marié,secondaire,non,398,oui,non,mobile,3,juin,161,2,-1,0,inconnu,no
41,cadre,marié,supérieur,non,15787,non,oui,mobile,3,juin,175,3,-1,0,inconnu,no
56,retraité,marié,primaire,non,1947,non,non,mobile,3,juin,124,1,34,2,échec,no
53,technicien,marié,supérieur,non,2600,non,non,mobile,3,juin,656,1,-1,0,inconnu,no
41,administratif,divorcé,secondaire,non,1076,oui,non,mobile,3,juin,77,2,391,2,autre,no
25,ouvrier,célibataire,secondaire,non,389,non,non,mobile,3,juin,837,1,-1,0,inconnu,yes
58,domestique,marié,primaire,non,0,non,non,mobile,3,juin,334,3,79,3,autre,no
43,ouvrier,marié,primaire,non,3917,non,non,mobile,3,juin,725,2,93,1,succès,yes
36,technicien,divorcé,secondaire,non,3158,oui,non,mobile,3,juin,144,2,-1,0,inconnu,yes
